schema_version,customer_id,driver_id,persona_type,service_month,month,selected_policy_id,basis_status,basis_trip_count,scored_trip_count,dbscan_cluster_count,living_zone_departure_p90_raw_m,living_zone_departure_p90_threshold_m,living_zone_departure_threshold_sample_count,living_zone_departure_threshold_percentile,monthly_total_distance_km,monthly_annualized_distance_km,in_zone_distance_km,out_zone_distance_km,in_zone_distance_ratio,out_zone_distance_ratio,out_zone_ratio_delta,baseline_night_ratio,monthly_night_ratio,night_ratio_delta,baseline_risk_rate_per_100km,monthly_risk_rate_per_100km,risk_rate_delta_per_100km,monthly_risk_signal_count,in_zone_night_ratio,in_zone_risk_rate_per_100km,out_zone_night_ratio,out_zone_risk_rate_per_100km,mileage_score,in_zone_safe_driving_score,out_zone_safe_driving_score,out_zone_pattern_change_risk,monthly_integrated_evidence_score,score_role,existing_living_zone_trip_count,candidate_living_zone_trip_count,out_zone_safe_driving_trip_count,out_zone_pattern_change_risk_trip_count,dominant_interpretation,reason_codes,scenario_phase
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,36,20,2,672.58,672.58,36,0.9,391.5,4698.0,292.47,99.03,0.747,0.253,0.0902,0.0552,0.0448,-0.0104,4.426,4.3423,-0.0837,17,0.0599,4.103,0.0,5.049,60.85,74.66,72.23,23.27,70.45,annual_decision_evidence_not_monthly_discount,15,0,2,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,39,18,2,661.85,661.85,39,0.9,369.0,4428.0,284.57,84.43,0.7712,0.2288,0.0425,0.0504,0.0652,0.0148,3.364,4.336,0.9721,16,0.0,4.2169,0.2849,4.7377,63.1,74.7,69.67,24.63,70.35,annual_decision_evidence_not_monthly_discount,14,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,19,2,668.05,668.05,37,0.9,378.0,4536.0,378.0,0,1.0,0.0,-0.1947,0.056,0.0551,-0.0009,4.4453,6.3492,1.9039,24,0.0551,6.3492,0.0,0.0,62.2,61.24,100.0,24.52,72.13,annual_decision_evidence_not_monthly_discount,19,0,0,0,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,36,20,2,693.58,693.58,36,0.9,396.0,4752.0,248.84,147.16,0.6284,0.3716,0.1763,0.0619,0.0511,-0.0108,5.2445,6.3131,1.0686,25,0.0,6.8317,0.1376,5.4363,60.4,59.01,67.6,40.91,61.16,annual_decision_evidence_not_monthly_discount,13,0,1,6,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,19,2,679.56,679.56,37,0.9,387.0,4644.0,286.56,100.44,0.7405,0.2595,0.0585,0.0561,0.0685,0.0124,6.4176,6.4599,0.0423,25,0.0,5.5835,0.2638,8.9606,61.3,66.5,46.76,23.28,63.04,annual_decision_evidence_not_monthly_discount,14,0,1,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,37,21,2,646.11,646.11,37,0.9,391.5,4698.0,330.96,60.54,0.8454,0.1546,-0.0163,0.0626,0.0584,-0.0042,6.1628,6.3857,0.2229,25,0.0691,6.9495,0.0,3.3036,60.85,57.47,81.83,16.11,68.64,annual_decision_evidence_not_monthly_discount,18,0,1,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,39,19,1,1382.71,1382.71,39,0.9,373.5,4482.0,373.5,0,1.0,0.0,-0.1307,0.0653,0.0647,-0.0006,6.609,6.4257,-0.1833,24,0.0647,6.4257,0.0,0.0,62.65,60.67,100.0,15.0,74.0,annual_decision_evidence_not_monthly_discount,19,0,0,0,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|NO_STRONG_RISK_CHANGE,in_zone_risk_watch
senior-monthly-score-table/v1,cust_018,driver_018,in_zone_risky_low_mileage,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,40,21,1,1372.24,1372.24,40,0.9,391.5,4698.0,342.97,48.53,0.876,0.124,-0.0198,0.0615,0.0552,-0.0063,6.4052,6.3857,-0.0195,25,0.063,6.4146,0.0,6.1817,60.85,60.76,66.0,15.0,66.68,annual_decision_evidence_not_monthly_discount,18,0,0,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,33,14,2,595.89,595.89,33,0.9,304.2,3650.4,144.55,159.65,0.4752,0.5248,0.1912,0.0557,0.0674,0.0117,4.2115,4.2735,0.062,13,0.1418,4.8426,0.0,3.7582,69.58,68.95,75.83,37.72,69.18,annual_decision_evidence_not_monthly_discount,7,0,3,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,30,13,2,628.33,628.33,30,0.9,284.7,3416.4,212.93,71.77,0.7479,0.2521,0.0696,0.0602,0.0922,0.032,4.0822,4.215,0.1328,12,0.1233,3.7571,0.0,5.5734,71.53,75.98,69.35,25.83,72.96,annual_decision_evidence_not_monthly_discount,9,0,2,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,27,16,2,639.82,639.82,27,0.9,319.8,3837.6,277.22,42.58,0.8669,0.1331,-0.0107,0.0794,0.0515,-0.0279,4.2452,4.3777,0.1325,14,0.0594,3.968,0.0,7.0456,68.02,75.48,61.25,13.79,72.54,annual_decision_evidence_not_monthly_discount,14,0,0,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,29,15,2,639.6,639.6,29,0.9,323.7,3884.4,239.2,84.5,0.739,0.261,-0.0008,0.0707,0.0759,0.0052,4.3011,4.325,0.0239,14,0.1028,4.5987,0.0,3.5503,67.63,71.17,80.47,14.64,74.81,annual_decision_evidence_not_monthly_discount,11,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,17,2,636.03,636.03,31,0.9,339.3,4071.6,211.05,128.25,0.622,0.378,0.0321,0.0638,0.0676,0.0038,4.3512,4.4209,0.0697,15,0.1087,4.2644,0.0,4.6784,66.07,73.11,73.71,17.71,72.95,annual_decision_evidence_not_monthly_discount,11,0,2,4,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,16,2,646.44,646.44,32,0.9,319.8,3837.6,272.9,46.9,0.8533,0.1467,-0.0079,0.0717,0.0574,-0.0143,4.3741,4.3777,0.0037,14,0.0672,4.0308,0.0,6.3966,68.02,75.01,64.82,13.14,73.25,annual_decision_evidence_not_monthly_discount,14,0,0,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,17,2,659.43,659.43,33,0.9,327.6,3931.2,285.83,41.77,0.8725,0.1275,-0.0316,0.0626,0.0566,-0.0061,4.3999,6.4103,2.0103,21,0.0649,6.2974,0.0,7.1822,67.24,61.44,60.5,25.05,65.69,annual_decision_evidence_not_monthly_discount,15,0,0,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,17,2,673.16,673.16,31,0.9,343.2,4118.4,264.02,79.18,0.7693,0.2307,-0.0429,0.0607,0.0587,-0.002,5.761,6.4103,0.6492,22,0.0763,6.8177,0.0,5.0518,65.68,58.18,72.22,18.25,67.95,annual_decision_evidence_not_monthly_discount,13,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,17,2,682.27,682.27,33,0.9,335.4,4024.8,271.75,63.65,0.8102,0.1898,0.0054,0.059,0.0541,-0.0048,6.5543,6.2612,-0.2931,21,0.0,6.6237,0.2853,4.7133,66.46,60.26,69.8,15.63,68.85,annual_decision_evidence_not_monthly_discount,14,0,2,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,18,2,642.86,642.86,32,0.9,339.3,4071.6,261.0,78.3,0.7692,0.2308,0.0077,0.0598,0.0477,-0.0121,6.2464,6.4839,0.2375,22,0.062,7.2797,0.0,3.8314,66.07,55.58,78.93,17.09,68.86,annual_decision_evidence_not_monthly_discount,14,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,16,2,633.66,633.66,33,0.9,323.7,3884.4,291.66,32.04,0.901,0.099,-0.1544,0.0538,0.0655,0.0117,6.2667,6.4875,0.2207,21,0.0727,6.1716,0.0,9.3633,67.63,62.1,48.5,17.27,65.17,annual_decision_evidence_not_monthly_discount,14,0,0,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_019,driver_019,in_zone_risky_low_mileage,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,18,2,693.6,693.6,32,0.9,339.3,4071.6,297.82,41.48,0.8777,0.1223,-0.0916,0.0602,0.0574,-0.0028,6.4412,6.4839,0.0427,22,0.0654,6.3797,0.0,7.2324,66.07,60.94,60.22,15.21,67.1,annual_decision_evidence_not_monthly_discount,16,0,1,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,24,11,1,1379.41,1379.41,24,0.9,234.0,2808.0,177.74,56.26,0.7596,0.2404,0.0088,0.1017,0.088,-0.0137,4.2583,4.2735,0.0152,10,0.1158,5.0636,0.0,1.7775,76.6,68.23,90.22,14.74,78.55,annual_decision_evidence_not_monthly_discount,8,0,2,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,23,11,1,1421.96,1421.96,23,0.9,219.0,2628.0,200.08,18.92,0.9136,0.0864,-0.155,0.0935,0.1196,0.0261,4.4646,4.1096,-0.355,9,0.1309,3.9984,0.0,5.2854,78.1,74.44,70.93,14.88,76.97,annual_decision_evidence_not_monthly_discount,10,0,0,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,22,13,1,1540.48,1540.48,22,0.9,246.0,2952.0,224.57,21.43,0.9129,0.0871,-0.0788,0.1033,0.0695,-0.0338,4.1943,4.4715,0.2773,11,0.0761,4.453,0.0,4.6664,75.4,72.37,74.33,14.08,76.38,annual_decision_evidence_not_monthly_discount,12,0,0,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,12,1,774.5,774.5,24,0.9,249.0,2988.0,181.98,67.02,0.7308,0.2692,0.1489,0.0931,0.0675,-0.0256,4.3011,4.4177,0.1166,11,0.0924,4.9456,0.0,2.9842,75.1,69.22,83.59,31.7,73.67,annual_decision_evidence_not_monthly_discount,9,0,1,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,24,14,1,1606.22,1606.22,24,0.9,261.0,3132.0,223.37,37.63,0.8558,0.1442,0.0007,0.0715,0.0802,0.0088,4.005,4.2146,0.2096,11,0.0937,4.4769,0.0,2.6575,73.9,72.01,85.38,13.8,78.09,annual_decision_evidence_not_monthly_discount,12,1,0,1,existing_living_zone,CANDIDATE_LIVING_ZONE|FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,12,1,1362.35,1362.35,25,0.9,246.0,2952.0,246.0,0,1.0,0.0,-0.171,0.0766,0.0851,0.0085,4.2625,4.4715,0.2091,11,0.0851,4.4715,0.0,0.0,75.4,72.15,100.0,15.65,81.14,annual_decision_evidence_not_monthly_discount,12,0,0,0,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|NO_STRONG_RISK_CHANGE,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,14,1,1471.03,1471.03,26,0.9,252.0,3024.0,175.93,76.07,0.6981,0.3019,0.1058,0.0826,0.0733,-0.0093,4.3393,6.3492,2.01,16,0.105,4.5473,0.0,10.5166,74.8,71.46,42.16,37.39,64.83,annual_decision_evidence_not_monthly_discount,10,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,13,1,1583.22,1583.22,25,0.9,264.0,3168.0,183.48,80.52,0.695,0.305,0.1465,0.0821,0.0822,0.0001,5.6244,6.4394,0.815,17,0.0,5.9952,0.2694,7.4516,73.6,64.03,54.98,36.18,65.05,annual_decision_evidence_not_monthly_discount,9,0,1,3,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_RATIO_INCREASE|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,25,14,1,1559.61,1559.61,25,0.9,258.0,3096.0,243.85,14.15,0.9452,0.0548,-0.1887,0.0833,0.0632,-0.0201,6.2247,6.5891,0.3644,17,0.0668,6.1513,0.0,14.1343,74.2,62.29,22.26,16.82,62.04,annual_decision_evidence_not_monthly_discount,13,0,0,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-10,10,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,13,1,1232.88,1232.88,26,0.9,261.0,3132.0,238.02,22.98,0.912,0.088,-0.1789,0.0755,0.0636,-0.0119,6.7553,6.5134,-0.2419,17,0.0697,6.7221,0.0,4.3516,73.9,58.83,76.07,15.0,72.03,annual_decision_evidence_not_monthly_discount,12,0,0,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-11,11,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,26,11,1,832.36,832.36,26,0.9,249.0,2988.0,226.93,22.07,0.9114,0.0886,-0.2663,0.0659,0.1154,0.0495,6.8076,6.4257,-0.3819,16,0.1266,6.61,0.0,4.531,75.1,58.82,75.08,19.95,71.2,annual_decision_evidence_not_monthly_discount,10,0,0,1,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK,in_zone_risk_watch
senior-monthly-score-table/v1,cust_020,driver_020,in_zone_risky_low_mileage,2026-12,12,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,23,14,1,777.31,777.31,23,0.9,261.0,3132.0,194.55,66.45,0.7454,0.2546,0.0023,0.0918,0.0898,-0.0019,6.4785,6.5134,0.0349,17,0.1205,6.6821,0.0,6.0196,73.9,58.46,66.89,15.44,70.0,annual_decision_evidence_not_monthly_discount,10,0,2,2,existing_living_zone,FAVORABLE_WITHHELD_FOR_RISK|IN_ZONE_RISK_EVENTS|OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING,in_zone_risk_watch
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-01,1,policy_30_30_20_20_p20_a75,pre_policy_60_day_dbscan,35,16,2,763.02,763.02,35,0.9,464.8,5577.6,407.2,57.6,0.8761,0.1239,-0.1811,0.0575,0.0,-0.0575,1.1774,1.2909,0.1135,6,0.0,1.4735,0.0,0.0,53.52,91.16,100.0,6.19,82.17,annual_decision_evidence_not_monthly_discount,14,0,2,0,existing_living_zone,NO_STRONG_RISK_CHANGE|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-02,2,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,32,15,2,763.47,763.47,32,0.9,435.01,5220.12,342.11,92.9,0.7864,0.2136,-0.1714,0.0298,0.0,-0.0298,1.1503,1.1494,-0.0009,5,0.0,1.1692,0.0,1.0764,56.5,92.98,94.08,5.0,82.66,annual_decision_evidence_not_monthly_discount,12,0,2,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-03,3,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,31,19,2,814.57,814.57,31,0.9,547.27,6567.24,386.9,160.37,0.707,0.293,0.0907,0.0,0.0393,0.0393,1.2225,1.2791,0.0566,7,0.0556,1.8093,0.0,0.0,45.27,88.48,100.0,20.32,76.06,annual_decision_evidence_not_monthly_discount,14,0,5,0,existing_living_zone,OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-04,4,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,34,18,3,650.17,650.17,34,0.9,494.6,5935.2,310.33,184.27,0.6274,0.3726,0.1068,0.0219,0.0659,0.044,1.2216,1.2131,-0.0085,6,0.0,1.289,0.1769,1.0854,50.54,92.27,90.92,21.86,76.66,annual_decision_evidence_not_monthly_discount,11,0,4,3,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-05,5,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,36,18,2,785.91,785.91,36,0.9,518.43,6221.16,408.12,110.31,0.7872,0.2128,-0.0651,0.0536,0.0611,0.0075,1.2886,1.1573,-0.1312,6,0.0776,0.9801,0.0,1.8131,48.16,93.19,90.03,5.75,79.26,annual_decision_evidence_not_monthly_discount,14,0,2,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-06,6,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,35,19,2,836.74,836.74,35,0.9,547.27,6567.24,422.34,124.93,0.7717,0.2283,0.0273,0.0654,0.0562,-0.0092,1.2216,1.2791,0.0575,7,0.0728,1.1839,0.0,1.6009,45.27,92.02,91.2,9.0,77.63,annual_decision_evidence_not_monthly_discount,15,0,2,2,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-07,7,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,36,17,2,863.08,863.08,36,0.9,500.56,6006.72,433.62,66.94,0.8663,0.1337,0.0231,0.0603,0.049,-0.0113,1.2552,1.1987,-0.0565,6,0.0565,1.1531,0.0,1.4939,49.94,92.4,91.78,7.99,79.46,annual_decision_evidence_not_monthly_discount,15,0,1,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-08,8,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,35,18,2,824.21,824.21,35,0.9,524.4,6292.8,460.48,63.92,0.8781,0.1219,-0.0345,0.0539,0.0576,0.0036,1.2686,1.1442,-0.1244,6,0.0,0.8687,0.4722,3.1289,47.56,94.79,75.71,5.36,76.77,annual_decision_evidence_not_monthly_discount,16,0,1,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
senior-monthly-score-table/v1,cust_021,driver_021,medical_visit_pattern,2026-09,9,policy_30_30_20_20_p20_a75,rolling_60_day_dbscan,33,21,2,809.17,809.17,33,0.9,573.97,6887.64,462.42,111.55,0.8057,0.1943,0.0062,0.0564,0.0524,-0.004,1.2366,1.2196,-0.017,7,0.065,1.2975,0.0,0.8965,42.6,91.44,95.07,5.72,78.08,annual_decision_evidence_not_monthly_discount,17,0,3,1,existing_living_zone,OUT_ZONE_PATTERN_CHANGE_RISK|OUT_ZONE_SAFE_DRIVING|OUT_ZONE_STABLE_PATTERN|REPEATED_MEDICAL_DESTINATION,medical_context_repeat
