trip_id,visit_event_id,driver_id,designed_type,environment_id,dataset_partition,data_quality,month,period_role,visit_date,visit_label,latitude,longitude,trip_distance_km,risk_event_count,data_coverage_pct,source_status
gaip-050-202511-01,visit-gaip-050-202511-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-11,baseline,2025-11-11,New Hub,37.486348,126.142638,18.73,1,99.7,simulated
gaip-050-202511-02,visit-gaip-050-202511-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-11,baseline,2025-11-14,Routine Hub A,37.417679,126.203936,8.4,2,98.0,simulated
gaip-050-202511-03,visit-gaip-050-202511-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-11,baseline,2025-11-17,Routine Hub A,37.417593,126.204758,9.19,2,98.0,simulated
gaip-050-202511-04,visit-gaip-050-202511-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-11,baseline,2025-11-20,Routine Hub A,37.417288,126.204403,9.4,2,97.2,simulated
gaip-050-202511-05,visit-gaip-050-202511-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-11,baseline,2025-11-23,Routine Hub A,37.417678,126.204314,7.99,2,99.0,simulated
gaip-050-202512-01,visit-gaip-050-202512-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-12,baseline,2025-12-11,Routine Hub A,37.417318,126.204363,7.24,1,97.3,simulated
gaip-050-202512-02,visit-gaip-050-202512-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-12,baseline,2025-12-14,New Hub,37.48684,126.142387,14.67,2,97.5,simulated
gaip-050-202512-03,visit-gaip-050-202512-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-12,baseline,2025-12-17,Routine Hub B,37.42603,126.213881,14.22,2,100.0,simulated
gaip-050-202512-04,visit-gaip-050-202512-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-12,baseline,2025-12-20,Routine Hub A,37.417689,126.203548,7.34,2,96.1,simulated
gaip-050-202512-05,visit-gaip-050-202512-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-12,baseline,2025-12-23,Routine Hub A,37.417196,126.204393,9.57,2,95.7,simulated
gaip-050-202512-06,visit-gaip-050-202512-06,gaip-050,in_zone_risky,suburban_mid_density,development,good,2025-12,baseline,2025-12-26,Routine Hub A,37.417497,126.204382,7.48,2,95.3,simulated
gaip-050-202601-01,visit-gaip-050-202601-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-01,evaluation,2026-01-11,Routine Hub A,37.41766,126.204458,7.66,2,98.5,simulated
gaip-050-202601-02,visit-gaip-050-202601-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-01,evaluation,2026-01-14,Routine Hub B,37.425991,126.213606,11.6,2,98.1,simulated
gaip-050-202601-03,visit-gaip-050-202601-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-01,evaluation,2026-01-17,Routine Hub A,37.417505,126.203865,8.47,2,97.3,simulated
gaip-050-202601-04,visit-gaip-050-202601-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-01,evaluation,2026-01-20,New Hub,37.487011,126.14218,19.1,2,96.7,simulated
gaip-050-202601-05,visit-gaip-050-202601-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-01,evaluation,2026-01-23,New Hub,37.486537,126.142341,17.24,2,98.2,simulated
gaip-050-202602-01,visit-gaip-050-202602-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-02,evaluation,2026-02-11,Routine Hub B,37.425661,126.214052,15.92,1,97.6,simulated
gaip-050-202602-02,visit-gaip-050-202602-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-02,evaluation,2026-02-14,Routine Hub A,37.417544,126.203956,8.81,2,97.8,simulated
gaip-050-202602-03,visit-gaip-050-202602-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-02,evaluation,2026-02-17,Routine Hub A,37.417933,126.20354,9.32,2,95.8,simulated
gaip-050-202602-04,visit-gaip-050-202602-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-02,evaluation,2026-02-20,Routine Hub A,37.417139,126.204291,7.6,2,95.0,simulated
gaip-050-202602-05,visit-gaip-050-202602-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-02,evaluation,2026-02-23,Routine Hub A,37.41762,126.204468,9.49,2,98.7,simulated
gaip-050-202603-01,visit-gaip-050-202603-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-03,evaluation,2026-03-11,Routine Hub B,37.426123,126.213659,13.0,2,95.7,simulated
gaip-050-202603-02,visit-gaip-050-202603-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-03,evaluation,2026-03-14,Routine Hub A,37.417952,126.20462,6.99,2,99.5,simulated
gaip-050-202603-03,visit-gaip-050-202603-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-03,evaluation,2026-03-17,Routine Hub B,37.425707,126.214314,12.45,2,96.2,simulated
gaip-050-202603-04,visit-gaip-050-202603-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-03,evaluation,2026-03-20,New Hub,37.486371,126.142897,17.61,2,97.1,simulated
gaip-050-202603-05,visit-gaip-050-202603-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-03,evaluation,2026-03-23,Routine Hub A,37.417363,126.204321,7.32,2,98.4,simulated
gaip-050-202604-01,visit-gaip-050-202604-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-04,evaluation,2026-04-11,New Hub,37.486452,126.142396,14.43,2,99.1,simulated
gaip-050-202604-02,visit-gaip-050-202604-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-04,evaluation,2026-04-14,Routine Hub B,37.425017,126.213833,12.38,2,99.5,simulated
gaip-050-202604-03,visit-gaip-050-202604-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-04,evaluation,2026-04-17,Routine Hub B,37.425697,126.213519,11.61,2,97.5,simulated
gaip-050-202604-04,visit-gaip-050-202604-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-04,evaluation,2026-04-20,Routine Hub B,37.425562,126.214184,15.57,2,99.3,simulated
gaip-050-202604-05,visit-gaip-050-202604-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-04,evaluation,2026-04-23,Routine Hub A,37.41784,126.204366,7.88,2,97.7,simulated
gaip-050-202605-01,visit-gaip-050-202605-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-05,evaluation,2026-05-11,Routine Hub A,37.417667,126.204054,7.25,2,98.9,simulated
gaip-050-202605-02,visit-gaip-050-202605-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-05,evaluation,2026-05-14,Routine Hub A,37.417388,126.203764,8.73,2,98.7,simulated
gaip-050-202605-03,visit-gaip-050-202605-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-05,evaluation,2026-05-17,New Hub,37.486605,126.142212,18.16,2,96.3,simulated
gaip-050-202605-04,visit-gaip-050-202605-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-05,evaluation,2026-05-20,Routine Hub B,37.425603,126.214228,12.6,2,98.7,simulated
gaip-050-202605-05,visit-gaip-050-202605-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-05,evaluation,2026-05-23,Routine Hub B,37.425756,126.214146,14.0,2,96.9,simulated
gaip-050-202605-06,visit-gaip-050-202605-06,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-05,evaluation,2026-05-26,Routine Hub A,37.417689,126.204254,9.55,1,95.3,simulated
gaip-050-202606-01,visit-gaip-050-202606-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-06,evaluation,2026-06-11,Routine Hub B,37.425966,126.213927,12.02,2,95.9,simulated
gaip-050-202606-02,visit-gaip-050-202606-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-06,evaluation,2026-06-14,New Hub,37.486757,126.14236,16.09,2,98.7,simulated
gaip-050-202606-03,visit-gaip-050-202606-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-06,evaluation,2026-06-17,New Hub,37.486468,126.141894,19.96,1,98.7,simulated
gaip-050-202606-04,visit-gaip-050-202606-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-06,evaluation,2026-06-20,Routine Hub B,37.425877,126.213192,11.9,1,95.8,simulated
gaip-050-202606-05,visit-gaip-050-202606-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-06,evaluation,2026-06-23,New Hub,37.486607,126.141811,14.71,2,97.2,simulated
gaip-050-202607-01,visit-gaip-050-202607-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-07,evaluation,2026-07-11,Routine Hub B,37.425853,126.213959,12.88,1,99.4,simulated
gaip-050-202607-02,visit-gaip-050-202607-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-07,evaluation,2026-07-14,Routine Hub B,37.425652,126.214021,13.58,1,98.5,simulated
gaip-050-202607-03,visit-gaip-050-202607-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-07,evaluation,2026-07-17,Routine Hub A,37.417865,126.20434,9.34,2,96.7,simulated
gaip-050-202607-04,visit-gaip-050-202607-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-07,evaluation,2026-07-20,New Hub,37.486614,126.142617,19.4,1,99.7,simulated
gaip-050-202607-05,visit-gaip-050-202607-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-07,evaluation,2026-07-23,Routine Hub B,37.425351,126.213983,11.79,2,99.2,simulated
gaip-050-202607-06,visit-gaip-050-202607-06,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-07,evaluation,2026-07-26,Routine Hub A,37.417251,126.203515,7.44,1,97.2,simulated
gaip-050-202608-01,visit-gaip-050-202608-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-08,evaluation,2026-08-11,Routine Hub A,37.417801,126.204098,7.12,2,96.0,simulated
gaip-050-202608-02,visit-gaip-050-202608-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-08,evaluation,2026-08-14,Routine Hub B,37.425748,126.213651,14.55,2,96.7,simulated
gaip-050-202608-03,visit-gaip-050-202608-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-08,evaluation,2026-08-17,Routine Hub A,37.417305,126.204567,8.56,2,97.7,simulated
gaip-050-202608-04,visit-gaip-050-202608-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-08,evaluation,2026-08-20,Routine Hub A,37.417677,126.203481,9.4,2,99.6,simulated
gaip-050-202608-05,visit-gaip-050-202608-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-08,evaluation,2026-08-23,New Hub,37.486412,126.143143,18.63,2,95.4,simulated
gaip-050-202609-01,visit-gaip-050-202609-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-09,evaluation,2026-09-11,New Hub,37.48693,126.142108,14.87,2,95.6,simulated
gaip-050-202609-02,visit-gaip-050-202609-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-09,evaluation,2026-09-14,New Hub,37.48648,126.14192,14.54,2,96.7,simulated
gaip-050-202609-03,visit-gaip-050-202609-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-09,evaluation,2026-09-17,New Hub,37.486202,126.14193,19.69,2,98.1,simulated
gaip-050-202609-04,visit-gaip-050-202609-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-09,evaluation,2026-09-20,Routine Hub A,37.417816,126.204562,9.3,2,96.6,simulated
gaip-050-202609-05,visit-gaip-050-202609-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-09,evaluation,2026-09-23,Routine Hub B,37.425513,126.212983,13.03,1,95.3,simulated
gaip-050-202610-01,visit-gaip-050-202610-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-10,evaluation,2026-10-11,Routine Hub B,37.425334,126.213484,12.59,2,95.3,simulated
gaip-050-202610-02,visit-gaip-050-202610-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-10,evaluation,2026-10-14,New Hub,37.486525,126.143088,14.7,1,97.7,simulated
gaip-050-202610-03,visit-gaip-050-202610-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-10,evaluation,2026-10-17,Routine Hub A,37.417329,126.204534,7.86,2,95.9,simulated
gaip-050-202610-04,visit-gaip-050-202610-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-10,evaluation,2026-10-20,New Hub,37.48644,126.142261,18.24,2,99.1,simulated
gaip-050-202610-05,visit-gaip-050-202610-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-10,evaluation,2026-10-23,Routine Hub A,37.417109,126.204187,9.53,2,97.8,simulated
gaip-050-202611-01,visit-gaip-050-202611-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-11,evaluation,2026-11-11,Routine Hub A,37.417475,126.204504,9.0,2,98.3,simulated
gaip-050-202611-02,visit-gaip-050-202611-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-11,evaluation,2026-11-14,Routine Hub B,37.425536,126.213512,13.93,2,99.0,simulated
gaip-050-202611-03,visit-gaip-050-202611-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-11,evaluation,2026-11-17,Routine Hub B,37.425757,126.214275,12.23,2,95.9,simulated
gaip-050-202611-04,visit-gaip-050-202611-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-11,evaluation,2026-11-20,Routine Hub A,37.41774,126.203646,7.26,2,96.6,simulated
gaip-050-202611-05,visit-gaip-050-202611-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-11,evaluation,2026-11-23,Routine Hub A,37.418046,126.204363,7.15,2,96.1,simulated
gaip-050-202611-06,visit-gaip-050-202611-06,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-11,evaluation,2026-11-26,Routine Hub B,37.425568,126.214075,15.19,1,98.2,simulated
gaip-050-202612-01,visit-gaip-050-202612-01,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-12,evaluation,2026-12-11,Routine Hub A,37.417496,126.204199,9.13,2,96.4,simulated
gaip-050-202612-02,visit-gaip-050-202612-02,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-12,evaluation,2026-12-14,Routine Hub A,37.417062,126.203584,8.0,2,98.0,simulated
gaip-050-202612-03,visit-gaip-050-202612-03,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-12,evaluation,2026-12-17,Routine Hub B,37.425638,126.213768,11.56,2,96.7,simulated
gaip-050-202612-04,visit-gaip-050-202612-04,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-12,evaluation,2026-12-20,Routine Hub A,37.417152,126.204415,9.54,2,99.2,simulated
gaip-050-202612-05,visit-gaip-050-202612-05,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-12,evaluation,2026-12-23,Routine Hub A,37.41725,126.203946,7.52,2,98.6,simulated
gaip-050-202612-06,visit-gaip-050-202612-06,gaip-050,in_zone_risky,suburban_mid_density,development,good,2026-12,evaluation,2026-12-26,New Hub,37.487029,126.142644,17.49,2,95.3,simulated
gaip-051-202511-01,visit-gaip-051-202511-01,gaip-051,in_zone_risky,wide_low_density,development,good,2025-11,baseline,2025-11-11,Routine Hub B,36.592012,126.867917,31.9,2,99.8,simulated
gaip-051-202511-02,visit-gaip-051-202511-02,gaip-051,in_zone_risky,wide_low_density,development,good,2025-11,baseline,2025-11-14,Routine Hub A,36.575278,126.849905,18.84,2,95.2,simulated
gaip-051-202511-03,visit-gaip-051-202511-03,gaip-051,in_zone_risky,wide_low_density,development,good,2025-11,baseline,2025-11-17,Routine Hub A,36.576117,126.849862,15.57,2,98.3,simulated
gaip-051-202511-04,visit-gaip-051-202511-04,gaip-051,in_zone_risky,wide_low_density,development,good,2025-11,baseline,2025-11-20,New Hub,36.735187,126.706326,35.94,2,97.8,simulated
gaip-051-202511-05,visit-gaip-051-202511-05,gaip-051,in_zone_risky,wide_low_density,development,good,2025-11,baseline,2025-11-23,Routine Hub A,36.57545,126.850582,15.26,2,96.2,simulated
gaip-051-202512-01,visit-gaip-051-202512-01,gaip-051,in_zone_risky,wide_low_density,development,good,2025-12,baseline,2025-12-11,Routine Hub A,36.575572,126.850175,15.81,2,96.2,simulated
gaip-051-202512-02,visit-gaip-051-202512-02,gaip-051,in_zone_risky,wide_low_density,development,good,2025-12,baseline,2025-12-14,New Hub,36.735479,126.706466,37.92,2,96.2,simulated
gaip-051-202512-03,visit-gaip-051-202512-03,gaip-051,in_zone_risky,wide_low_density,development,good,2025-12,baseline,2025-12-17,Routine Hub A,36.57647,126.850097,18.28,2,99.5,simulated
gaip-051-202512-04,visit-gaip-051-202512-04,gaip-051,in_zone_risky,wide_low_density,development,good,2025-12,baseline,2025-12-20,Routine Hub A,36.575884,126.849837,18.36,2,95.3,simulated
gaip-051-202512-05,visit-gaip-051-202512-05,gaip-051,in_zone_risky,wide_low_density,development,good,2025-12,baseline,2025-12-23,Routine Hub B,36.591179,126.867439,32.14,2,98.4,simulated
gaip-051-202601-01,visit-gaip-051-202601-01,gaip-051,in_zone_risky,wide_low_density,development,good,2026-01,evaluation,2026-01-11,New Hub,36.734167,126.707673,32.19,2,98.3,simulated
gaip-051-202601-02,visit-gaip-051-202601-02,gaip-051,in_zone_risky,wide_low_density,development,good,2026-01,evaluation,2026-01-14,Routine Hub B,36.592462,126.86714,32.92,2,97.7,simulated
gaip-051-202601-03,visit-gaip-051-202601-03,gaip-051,in_zone_risky,wide_low_density,development,good,2026-01,evaluation,2026-01-17,Routine Hub A,36.575244,126.850259,16.5,2,95.7,simulated
gaip-051-202601-04,visit-gaip-051-202601-04,gaip-051,in_zone_risky,wide_low_density,development,good,2026-01,evaluation,2026-01-20,New Hub,36.73486,126.706747,36.05,2,97.2,simulated
gaip-051-202601-05,visit-gaip-051-202601-05,gaip-051,in_zone_risky,wide_low_density,development,good,2026-01,evaluation,2026-01-23,Routine Hub A,36.576328,126.849323,17.72,1,99.8,simulated
gaip-051-202601-06,visit-gaip-051-202601-06,gaip-051,in_zone_risky,wide_low_density,development,good,2026-01,evaluation,2026-01-26,Routine Hub A,36.575777,126.848952,21.0,2,96.4,simulated
gaip-051-202602-01,visit-gaip-051-202602-01,gaip-051,in_zone_risky,wide_low_density,development,good,2026-02,evaluation,2026-02-11,Routine Hub A,36.575223,126.849879,20.89,2,96.9,simulated
gaip-051-202602-02,visit-gaip-051-202602-02,gaip-051,in_zone_risky,wide_low_density,development,good,2026-02,evaluation,2026-02-14,Routine Hub B,36.59152,126.869005,32.09,2,98.0,simulated
gaip-051-202602-03,visit-gaip-051-202602-03,gaip-051,in_zone_risky,wide_low_density,development,good,2026-02,evaluation,2026-02-17,New Hub,36.73465,126.706573,43.16,2,95.5,simulated
gaip-051-202602-04,visit-gaip-051-202602-04,gaip-051,in_zone_risky,wide_low_density,development,good,2026-02,evaluation,2026-02-20,Routine Hub A,36.575602,126.849376,18.68,2,97.3,simulated
gaip-051-202602-05,visit-gaip-051-202602-05,gaip-051,in_zone_risky,wide_low_density,development,good,2026-02,evaluation,2026-02-23,New Hub,36.733969,126.707184,39.3,2,99.2,simulated
gaip-051-202603-01,visit-gaip-051-202603-01,gaip-051,in_zone_risky,wide_low_density,development,good,2026-03,evaluation,2026-03-11,New Hub,36.733939,126.707074,43.19,1,97.6,simulated
gaip-051-202603-02,visit-gaip-051-202603-02,gaip-051,in_zone_risky,wide_low_density,development,good,2026-03,evaluation,2026-03-14,Routine Hub A,36.575478,126.85018,20.94,1,99.4,simulated
gaip-051-202603-03,visit-gaip-051-202603-03,gaip-051,in_zone_risky,wide_low_density,development,good,2026-03,evaluation,2026-03-17,New Hub,36.735054,126.705725,37.59,2,97.3,simulated
gaip-051-202603-04,visit-gaip-051-202603-04,gaip-051,in_zone_risky,wide_low_density,development,good,2026-03,evaluation,2026-03-20,Routine Hub A,36.57593,126.85027,20.73,2,98.1,simulated
